,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1308,0.7930604114262713,0.906011905529033,0.25174250927972597,-0.027531648282437888,0.011337976747382728,0.5857459285117409,1.3541784399182994,0.6112758320099706,-0.13679826698989028,-0.22512806072257227,-0.30317536414843055,-0.787822640922809
1372,0.21852996657731882,1.4087947969767656,1.22740128902553,-0.5951139928899222,6.961305052754554,-0.37056174934232666,0.5939542606138207,-0.27384703828941964,-2.015788918230515,3.0205911688260625,-1.1479806048222734,-0.787822640922809
936,0.27598301106221484,-1.2727139574111397,0.5598452818310324,-0.16942723443430907,-0.5837662377119469,0.2988536251555206,0.7764080636468956,-0.6978579941214008,0.5111295437827393,0.36500270828627035,1.2925678682354953,0.4508483549823745
1384,-0.7007187451810049,1.2691328826857287,-0.6212153462823091,-0.5241661998139866,0.4151586937019279,0.3944843929409274,1.1413156697130453,-0.4328511467264126,-0.7847260777625199,-0.9332849835331836,-0.8663788579309919,-0.787822640922809
1519,-0.9879839676054811,0.9618766712454476,-0.9806685809254999,0.0434161447934977,0.3939049717569519,-0.17930021377151317,-0.5919954591011661,-0.0512412864775589,0.8350934491690527,-0.4611803683261096,-0.2093081151846706,-0.787822640922809
253,-0.3560004782716331,1.3808624141185581,0.76524713019857,-0.45321840673805114,0.09635286452728704,-0.7530848204839538,1.2021336040574038,-0.4487515575701001,-0.525554953453468,-0.4021672914252252,-0.8663788579309919,-0.787822640922809
427,0.6781543224564811,1.4087947969767656,-0.2617621116391182,-0.45321840673805114,-0.22245296464735387,-0.9443463560547672,-0.4399506232402704,1.0882881573210084,-0.3311766102216806,-0.5792065221278776,0.16616088067037088,0.4508483549823745
133,-0.9879839676054811,-0.1554186430828458,-1.340121815568691,-0.7370095790417932,-0.5837662377119469,0.1075920895847071,-0.6224044262733454,-0.8197611439231425,0.5759223248600008,-0.4611803683261096,-0.5847771110397104,0.4508483549823745
202,-0.8730778786356905,-0.1554186430828458,-0.8266171946498468,-0.7370095790417932,-0.264960408537306,0.011961321799300349,0.07700181868677514,-0.6872577202256483,0.316751200550949,0.7780942465924606,-0.8663788579309919,-0.787822640922809
1559,-0.2985474337867381,0.40322901408130096,-0.05636026327158051,-0.38227061366211557,-0.15869179881242562,1.4464228385804017,2.5705371268054655,-0.2791471752372959,-0.6551405156079939,-0.8152588297314148,-0.49090986207595044,-0.787822640922809
1376,-0.06873525584715741,1.9953748369991198,-0.36446303582288697,-0.8079573721177288,-0.03116946714256943,-0.8487155882693604,-0.47035959041244957,-1.1377693607971284,-1.3030683263806235,-1.1693372911367206,-0.3970426131121905,-0.787822640922809
792,-0.7007187451810049,0.45909377979771565,-1.2887713534768064,-0.027531648282437888,-0.13743807686744955,0.1075920895847071,1.2325425712295828,0.3727696693544223,1.0942645734781045,-0.3431542145243409,-0.6786443600034721,0.4508483549823745
364,2.5741047904580245,0.487026162655923,1.9976582204037963,2.3137455232234343,-0.09493063297749738,-0.8487155882693604,-0.1358609515184789,2.8903347196071048,-1.5622394506896755,0.42401578518715466,-0.3970426131121905,1.6895193508875581
1511,-0.7007187451810049,0.906011905529033,-1.1860704292930377,-0.31132282058617994,-0.4137364621521383,0.2988536251555206,-0.5919954591011661,0.19786515007374184,0.8350934491690527,0.06993732378184937,-0.5847771110397104,-0.787822640922809
142,-1.7923265903940142,-1.0492548945454807,-1.3914722776605752,-0.5241661998139866,-0.7963034571617075,1.0638997674387747,0.5027273590972833,-2.7278104451672345,2.3901201950233637,0.7780942465924606,3.357647345438221,0.4508483549823745
655,0.7930604114262713,0.12390518549922787,-0.5185144220985403,0.25625952402130414,-0.009915745197593352,0.3944843929409274,0.19863768737549173,1.9363100689850294,-1.1086899831488333,-0.2841411376234566,-0.9602461068947519,-0.787822640922809
674,1.4250439007601197,-0.7140663002469926,0.7138966681066855,-0.24037502751024437,-0.0736769110325213,-0.8487155882693604,-0.8960851308229577,0.8762826794049589,-1.497446669612411,0.06993732378184937,-1.0541133558585118,0.4508483549823745
820,-0.7581717896658999,0.8780795226708262,-1.3914722776605752,-0.45321840673805114,0.2451289181421196,-0.657454052698547,-0.7440402949620619,-0.36394936640372744,0.18716563839642308,-0.3431542145243409,-0.6786443600034721,-0.787822640922809
170,-0.24109438930184252,1.9953748369991198,-1.237420891384922,-0.5241661998139866,-0.6262736816018989,-1.1356078916255807,-1.16976583537257,0.24026624565692817,0.316751200550949,-1.9365072908482162,-1.2418478537860334,-2.0264936368279924
1531,-1.2752491900299572,0.989809054103655,-0.8779676567417312,0.18531173094536857,-0.13743807686744955,-0.2749309815569199,-0.561586491928987,-0.23144594270617444,1.87177794640526,0.010924246880965043,-0.2093081151846706,-0.787822640922809
1358,-0.5283596117263187,0.6266880769469598,-0.5185144220985403,2.029954350919693,1.7116357323454678,3.454668962073944,1.5670412101235536,0.32506843682335973,-0.2015910480671547,-0.9332849835331836,-0.8663788579309919,-0.787822640922809
1146,-0.2985474337867381,-0.1554186430828458,-0.7752667325579624,-0.5241661998139866,1.9241729517952282,-0.9443463560547672,-0.774449262134241,-0.39575018809110246,-0.2015910480671547,1.2501988617995345,-0.5847771110397104,0.4508483549823745
1156,0.10362387760752874,-1.9430911460081157,1.22740128902553,-0.5596400963519543,-0.34997529631721036,2.785253587576096,1.262951538401762,-0.79856059613152,0.12237285731916156,0.6010550158898077,1.2925678682354953,1.6895193508875581
579,1.3101378117903286,-1.2168491916947248,1.124700364841761,-0.24037502751024437,-0.5200050718770187,0.20322285737011386,-0.19667888586283722,0.4522717235729776,-1.1086899831488333,-0.8742719066322993,-0.5847771110397104,0.4508483549823745
22,-0.24109438930184252,-0.5464720030977487,-0.31311257373100265,-0.6660617859658576,0.3939049717569519,-0.5618232849131403,-0.28790578737937467,-0.07774197121705773,-0.9143116399170458,1.486251169403072,-0.8663788579309919,-0.787822640922809
862,-0.4709065672414237,-0.6023367688141634,0.25174250927972597,0.1143639378694333,-0.4349901840971144,-0.8487155882693604,-0.6528133934455245,-0.24734635354986198,-0.46076217237620365,-1.2873634449384892,-0.021573617257149028,-0.787822640922809
45,-2.137044857303386,-0.043689111650016335,-0.6212153462823091,-0.31132282058617994,-0.7112885693818033,-0.7530848204839538,0.5635452934416415,-1.773785794545218,3.815561378723146,-0.5792065221278776,2.512842104764378,-2.0264936368279924
539,1.6548560786997,-0.1554186430828458,2.4084619171388715,1.8525848682298538,0.26638264008709567,-1.039977123840174,-0.8960851308229577,1.5122991131530483,-0.5903477345307295,-0.22512806072257227,0.7293643744529322,-0.787822640922809
1565,-0.9305309231205855,0.7942823740962041,-1.2887713534768064,-0.45321840673805114,-0.5625125157669708,0.968268999653368,-0.1358609515184789,-0.9840653893080117,0.5111295437827393,0.955133477295113,0.4477626275616524,0.4508483549823745
1125,0.27598301106221484,-1.6079025517096277,0.4057938955553791,-0.5951139928899222,-0.6900348474368272,-0.2749309815569199,-0.5919954591011661,-1.4875783993585483,-1.1086899831488333,-0.4021672914252252,0.8232316234166939,1.6895193508875581
1196,-0.24109438930184252,0.2914994826484715,-0.21041164954723374,-0.16942723443430907,-0.24370668659232994,0.6813766962971477,1.445405341434837,0.06006158942831263,-0.6551405156079939,-0.4611803683261096,-0.8663788579309919,0.4508483549823745
1490,-0.7007187451810049,-1.7196320831424572,1.124700364841761,-0.5241661998139866,-1.0300943985564441,-0.7530848204839538,-0.8656761636507785,-1.7525852467535954,0.5111295437827393,-0.5792065221278776,1.8557713620180567,0.4508483549823745
326,1.884668256639281,0.012175654066398402,1.9976582204037963,0.7883679720908207,0.7127108009315928,-0.9443463560547672,-0.9873120323394952,0.5582744625309729,-1.6918250128442014,0.483028862088039,1.0109661213442138,1.6895193508875581
665,0.6207012779715861,0.3473642483648862,-0.6725658083741934,-0.38227061366211557,-0.0736769110325213,0.8726382318679612,0.04659285151459599,0.7172785709679659,-1.1086899831488333,-0.5792065221278776,-0.6786443600034721,-0.787822640922809
1408,-0.12618830033205244,-1.3285787231275543,0.4571443576472635,-0.24037502751024437,-0.8388109010516596,1.8289459097220289,0.19863768737549173,-0.9257638828811379,-0.2663838291444162,2.0763819384119144,1.8557713620180567,1.6895193508875581
27,-0.24109438930184252,-0.5464720030977487,-0.31311257373100265,-0.6660617859658576,0.3939049717569519,-0.5618232849131403,-0.28790578737937467,-0.07774197121705773,-0.9143116399170458,1.486251169403072,-0.8663788579309919,-0.787822640922809
376,1.827215212154386,-0.4347424716649192,1.1760508269336454,0.32720731709723977,-0.20119924270237777,0.2988536251555206,0.016183884342416837,1.883308699506032,-0.3311766102216806,2.666512707420758,0.5416298765254124,0.4508483549823745
1425,-0.011282211362261343,-1.4961730202767982,0.508494819739148,-0.8079573721177288,-0.24370668659232994,-0.7530848204839538,-0.7136313277898828,0.3462689846149235,-0.3311766102216806,0.2469765544845017,-0.772511608967232,0.4508483549823745
784,-0.7007187451810049,0.3473642483648862,-1.340121815568691,-0.027531648282437888,-0.22245296464735387,0.3944843929409274,1.1717246368852245,0.37806980630235737,1.5478140410189438,-0.4021672914252252,-0.5847771110397104,-0.787822640922809
1356,-1.2752491900299572,-1.0492548945454807,-0.10771072536346497,-0.5241661998139866,-0.0736769110325213,-1.1356078916255807,-0.561586491928987,-1.1165688130055647,0.316751200550949,-1.2873634449384892,-0.30317536414843055,-0.787822640922809
961,-0.7007187451810049,0.1797699512156426,-0.6725658083741934,-0.6660617859658576,-0.20119924270237777,-0.8487155882693604,-0.8656761636507785,-0.43815128367428885,-0.2663838291444162,-0.22512806072257227,-1.0541133558585118,-0.787822640922809
965,-0.011282211362261343,-1.0492548945454807,0.6625462060148014,-0.09847944135837348,-0.4774976279870665,0.7770074640825544,0.04659285151459599,-0.639556487694527,0.18716563839642308,1.1911857848986502,0.5416298765254124,0.4508483549823745
438,1.1952317228205385,-0.6582015345305782,1.4328031373930676,0.46910290324911097,-0.24370668659232994,0.5857459285117409,0.2290466545476709,1.5122991131530483,-1.0438972020715718,1.3682250156013032,-0.49090986207595044,0.4508483549823745
1047,-0.7007187451810049,-0.5464720030977487,-0.5185144220985403,-0.5241661998139866,-0.11618435492247346,1.0638997674387747,0.13781975303113345,-0.21554553186248693,1.1590573545553688,-0.10710190692080361,-0.021573617257149028,-0.787822640922809
1410,-0.9879839676054811,2.4143605798722296,-1.3914722776605752,-0.5241661998139866,-0.11618435492247346,-1.039977123840174,-0.9264940979951368,-1.6677830555871638,1.2238501356326303,-1.2873634449384892,1.3864351171992553,0.4508483549823745
535,0.44834214451689997,-1.7196320831424572,-0.15906118745534942,-0.31132282058617994,-0.20119924270237777,-1.422500194981801,-0.561586491928987,1.1942908962790035,0.6407151059372652,1.2501988617995345,-0.11544086622090897,0.4508483549823745
308,1.1377786783356436,-0.5464720030977487,0.8679480543823389,-0.09847944135837348,2.6893069418143662,-1.039977123840174,-1.0481299666838535,1.406296374194994,-0.7847260777625199,-0.16611498382168793,-0.8663788579309919,0.4508483549823745
2,-0.2985474337867381,1.297065265543936,-1.1860704292930377,-0.16942723443430907,0.09635286452728704,-0.08366944598610641,0.2290466545476709,0.1342635066989329,-0.3311766102216806,-0.04808883001991929,-0.5847771110397104,-0.787822640922809
1116,-0.7581717896658999,0.906011905529033,-1.0320190430173843,-0.027531648282437888,0.07509914258231097,-0.08366944598610641,-0.774449262134241,-0.5441540226322841,0.4463367627054749,-0.3431542145243409,0.8232316234166939,0.4508483549823745
1314,-0.7581717896658999,-0.9375253631126514,-0.31311257373100265,-0.09847944135837348,-0.03116946714256943,0.7770074640825544,0.6851811621303582,-0.6289562137987157,0.5759223248600008,-0.7562457528305305,-0.30317536414843055,0.4508483549823745
593,0.9079665003960623,-0.21128340879926055,1.5868545236687206,0.6819462824769175,0.1388603084172392,-0.657454052698547,-0.10545198434629977,1.9363100689850294,-0.13679826698989028,-0.4611803683261096,-1.3357151027497933,-0.787822640922809
211,-0.18364134481694747,1.1015385855364845,-0.15906118745534942,0.18531173094536857,-0.09493063297749738,-0.5618232849131403,0.4723183919251041,0.0547614524804364,0.25195841947368747,-0.5792065221278776,-0.3970426131121905,0.4508483549823745
1225,0.505795189001795,-0.37887770594850445,-0.21041164954723374,0.0434161447934977,0.07509914258231097,0.20322285737011386,0.9284528995077913,1.3108939091328102,-1.0438972020715718,-0.8742719066322993,-0.9602461068947519,-0.787822640922809
1259,-0.8730778786356905,0.6266880769469598,-1.3914722776605752,0.1143639378694333,0.755218244821545,-0.08366944598610641,-0.4095416560680913,-0.7243586788608997,0.8350934491690527,-0.16611498382168793,0.8232316234166939,0.4508483549823745
1193,-1.102890056575271,1.9953748369991198,-1.3914722776605752,-0.16942723443430907,1.6691282884555159,-0.9443463560547672,-1.0481299666838535,-0.6554568985382145,1.6126068220962082,-0.8742719066322993,0.35389537859789244,-0.787822640922809
310,1.1377786783356436,0.012175654066398402,1.0733499027498765,-0.027531648282437888,-0.5200050718770187,-0.9443463560547672,-0.6528133934455245,1.6183018521110437,-1.2382755453033591,-0.4021672914252252,-1.0541133558585118,0.4508483549823745
563,-0.41345352275652864,-1.3285787231275543,1.124700364841761,0.1143639378694333,0.09635286452728704,0.8726382318679612,0.41150045758074577,0.18726487617793053,-0.007212704835364363,-0.2841411376234566,-0.30317536414843055,0.4508483549823745
1091,-0.24109438930184252,-1.0492548945454807,0.76524713019857,-0.38227061366211557,-0.03116946714256943,-0.7530848204839538,-0.8352671964785994,-0.6819575832777133,0.25195841947368747,-0.3431542145243409,0.9170988723804538,0.4508483549823745
1175,-1.0454370120903762,0.45909377979771565,-1.3914722776605752,-0.24037502751024437,0.16011403036221528,3.0721458909323167,0.38109149040856666,-0.7084582680172121,1.9365707274825215,0.2469765544845017,1.0109661213442138,0.4508483549823745
96,-0.8730778786356905,1.3808624141185581,-1.3914722776605752,0.32720731709723977,0.30889008397704754,-0.7530848204839538,-0.7136313277898828,-0.13074334069605537,0.8998862302463171,-0.5792065221278776,0.26002812963413086,-0.787822640922809
178,-0.7581717896658999,1.5484567112678025,-1.3914722776605752,-0.027531648282437888,-0.4137364621521383,-0.8487155882693604,-0.8048582293064203,0.08126213721993523,1.0942645734781045,-0.5792065221278776,-0.772511608967232,-0.787822640922809
108,-0.18364134481694747,-1.1051196602618953,1.3301022132092988,-0.027531648282437888,0.07509914258231097,0.20322285737011386,1.0196798010243289,0.4522717235729776,0.3815439816282134,0.8371073234933449,-0.772511608967232,0.4508483549823745
644,0.9079665003960623,0.06804041978281314,0.9192985164742234,-0.16942723443430907,-0.34997529631721036,0.011961321799300349,-0.19667888586283722,1.2472922657580012,0.5111295437827393,-0.22512806072257227,-0.9602461068947519,-0.787822640922809
519,-0.5858126562112143,-0.9095929802544441,1.124700364841761,-0.027531648282437888,0.011337976747382728,2.2114689808636556,1.8103129475009867,-0.07774197121705773,0.316751200550949,0.7190811696915763,0.5416298765254124,-0.787822640922809
1596,-1.1603431010601668,-0.09955387736643106,-0.723916270466078,-0.16942723443430907,-0.24370668659232994,1.2551613030095883,-0.19667888586283722,-0.5335537487365317,0.7055078870145267,0.5420419389889234,0.5416298765254124,0.4508483549823745
781,-1.0454370120903762,-0.37887770594850445,-0.6725658083741934,-0.09847944135837348,0.5639347473167605,-0.657454052698547,-0.28790578737937467,0.3038678890317371,2.2605346328688376,-0.04808883001991929,-0.5847771110397104,-0.787822640922809
581,2.2868395680335483,-0.1554186430828458,1.124700364841761,-0.24037502751024437,0.03259169869235881,-1.039977123840174,-0.9873120323394952,1.8303073300270343,-0.7847260777625199,-1.2873634449384892,-0.772511608967232,-0.787822640922809
1,-0.2985474337867381,1.9674424541409123,-1.3914722776605752,0.0434161447934977,0.22387519619714352,0.8726382318679612,0.6243632277859998,0.028260767740937578,-0.7199332966852555,0.1289504006827337,-0.5847771110397104,-0.787822640922809
794,1.0228725893658523,-1.4403082545603836,1.3814526753011833,-0.16942723443430907,-0.4774976279870665,-0.8487155882693604,-0.6224044262733454,-0.7614596374962098,-0.9143116399170458,-0.7562457528305305,1.9496386109818167,0.4508483549823745
813,-0.8156248341507949,-0.7699310659634073,-0.15906118745534942,-0.31132282058617994,0.30889008397704754,-1.1356078916255807,-1.2001748025447492,-1.127169086901376,0.8350934491690527,-0.4611803683261096,0.9170988723804538,-2.0264936368279924
1322,0.44834214451689997,-1.0492548945454807,0.76524713019857,-0.5241661998139866,-0.6262736816018989,-0.657454052698547,-0.8656761636507785,-1.4981786732543596,-0.8495188588397814,-0.6382195990287619,0.9170988723804538,-0.787822640922809
704,0.44834214451689997,1.3249976484021435,-1.1860704292930377,-0.6660617859658576,-0.20119924270237777,-1.1356078916255807,-0.9873120323394952,0.6642772014889682,-0.13679826698989028,-0.6972326759296462,-0.6786443600034721,-2.0264936368279924
1023,-0.06873525584715741,-1.1609844259783102,0.76524713019857,-0.16942723443430907,0.22387519619714352,-1.2312386594109874,-1.139356868200391,-0.8939630611937628,-0.2663838291444162,-0.6382195990287619,1.7619041130542967,0.4508483549823745
642,0.9079665003960623,0.06804041978281314,0.9192985164742234,-0.16942723443430907,-0.34997529631721036,0.011961321799300349,-0.19667888586283722,1.2472922657580012,0.5111295437827393,-0.22512806072257227,-0.9602461068947519,-0.787822640922809
679,1.4250439007601197,-1.4961730202767982,0.9192985164742234,0.5400506963250462,-0.5837662377119469,0.3944843929409274,0.07700181868677514,0.24026624565692817,-1.1734827642260977,-0.6972326759296462,-0.772511608967232,-0.787822640922809
473,0.9079665003960623,-0.9933901288290662,1.4328031373930676,-0.31132282058617994,-0.5412587938219947,-1.039977123840174,-0.9873120323394952,0.18726487617793053,-0.3311766102216806,0.7780942465924606,0.16616088067037088,-0.787822640922809
390,-1.5625144124544335,1.799848156991668,-1.1347199672011534,-0.8079573721177288,-0.9025720668865879,-0.37056174934232666,1.262951538401762,-2.3037994893352534,1.6126068220962082,0.955133477295113,2.325107606836858,2.9281903467927415
1096,-0.9879839676054811,1.1015385855364845,-0.9293181188336156,2.100902143995628,0.6276959131516887,-0.657454052698547,-0.8960851308229577,-0.10424265595655655,0.25195841947368747,-0.9922980604340679,0.35389537859789244,0.4508483549823745
861,-1.4476083234846429,2.6936844084543035,1.9976582204037963,-0.38227061366211557,-1.0300943985564441,-0.08366944598610641,1.262951538401762,-1.6836834664309102,2.2605346328688376,-0.3431542145243409,1.0109661213442138,0.4508483549823745
898,-0.011282211362261343,-1.2168491916947248,0.6111957439229169,-0.09847944135837348,-0.20119924270237777,0.1075920895847071,-0.10545198434629977,-1.22257155196356,-0.007212704835364363,0.660068092790692,1.9496386109818167,1.6895193508875581
231,-0.18364134481694747,-0.8257958316798221,-1.0833695051092689,-0.5241661998139866,-0.20119924270237777,-0.37056174934232666,0.07700181868677514,-0.26324676439360833,0.3815439816282134,-0.8152588297314148,-0.49090986207595044,0.4508483549823745
744,1.597403034214805,-0.7699310659634073,1.3814526753011833,0.1143639378694333,0.16011403036221528,0.49011516072633415,1.658268111640091,1.7773059605480366,-1.1734827642260977,-0.8742719066322993,-0.8663788579309919,-0.787822640922809
215,-0.7581717896658999,-0.21128340879926055,1.124700364841761,2.1718499370715634,-0.5837662377119469,0.968268999653368,2.266447455083674,0.3462689846149235,0.18716563839642308,0.6010550158898077,0.07229363170661092,-0.787822640922809
953,1.0803256338507474,-1.0492548945454807,1.0733499027498765,-0.31132282058617994,-0.7537960132717554,-1.039977123840174,-1.139356868200391,-1.1483696346929397,-0.7199332966852555,0.18796347758361737,1.5741696151267752,1.6895193508875581
55,-0.3560004782716331,0.5149585455141305,-1.1860704292930377,0.8947896617047238,-0.0736769110325213,0.8726382318679612,-0.04463405000194146,0.5582744625309729,0.18716563839642308,-0.7562457528305305,-0.8663788579309919,-0.787822640922809
785,0.9079665003960623,-0.9933901288290662,0.7138966681066855,-0.16942723443430907,-0.09493063297749738,-0.46619251712773346,0.44190942475292494,0.7702799404469636,-0.6551405156079939,-0.9332849835331836,-0.8663788579309919,-0.787822640922809
1522,-1.2752491900299572,-1.1609844259783102,-0.10771072536346497,-0.16942723443430907,-0.34997529631721036,0.6813766962971477,0.3506825232363875,-0.22084566881036316,0.7055078870145267,1.8403296308083772,0.16616088067037088,-0.787822640922809
602,-0.3560004782716331,1.716051008417046,-1.3914722776605752,0.0434161447934977,-0.13743807686744955,-0.9443463560547672,-0.9873120323394952,0.39927035409398,-0.07200548591262876,-0.8152588297314148,-1.0541133558585118,-0.787822640922809
527,-0.7581717896658999,-0.8257958316798221,1.124700364841761,-0.027531648282437888,0.20262147425216745,1.6376843741512153,1.1717246368852245,-0.2897474491331072,0.5111295437827393,0.660068092790692,0.9170988723804538,0.4508483549823745
279,0.3334360555471099,-0.7140663002469926,0.25174250927972597,2.1718499370715634,-0.009915745197593352,-0.5618232849131403,0.016183884342416837,1.2472922657580012,0.4463367627054749,0.660068092790692,0.07229363170661092,1.6895193508875581
1442,-0.8156248341507949,0.5708233112305452,-1.2887713534768064,-0.45321840673805114,-0.20119924270237777,0.20322285737011386,-0.5007685575846287,0.19786515007374184,0.5759223248600008,0.5420419389889234,-0.5847771110397104,-0.787822640922809
224,0.046170833122633696,0.5987556940887525,0.4571443576472635,-0.38227061366211557,0.03259169869235881,-0.08366944598610641,0.25945562171985004,0.3727696693544223,-0.007212704835364363,-0.520193445226994,-0.021573617257149028,-2.0264936368279924
302,-0.011282211362261343,0.989809054103655,-0.7752667325579624,0.0434161447934977,0.09635286452728704,-0.37056174934232666,-0.561586491928987,1.406296374194994,1.288642916709892,0.36500270828627035,-0.3970426131121905,-0.787822640922809
864,-0.6432657006961093,0.5149585455141305,-1.0833695051092689,0.1143639378694333,-0.22245296464735387,-0.08366944598610641,1.1717246368852245,0.37806980630235737,1.288642916709892,-0.6972326759296462,-0.8663788579309919,-0.787822640922809
218,-0.4709065672414237,-0.21128340879926055,-0.41581349791477146,-0.45321840673805114,-0.24370668659232994,-0.5618232849131403,-0.07504301717412061,-0.5547542965280954,0.5111295437827393,-0.6972326759296462,-0.6786443600034721,-0.787822640922809
1564,-0.6432657006961093,0.9339442883872403,-0.723916270466078,-0.38227061366211557,-0.24370668659232994,-0.37056174934232666,-0.8048582293064203,-0.6819575832777133,-0.13679826698989028,-0.6972326759296462,-0.30317536414843055,-0.787822640922809
828,-0.2985474337867381,0.23563471693205673,-0.9293181188336156,-0.16942723443430907,-0.4774976279870665,1.733315141936622,-0.04463405000194146,-1.3656752495568654,0.9646790113235786,0.483028862088039,2.1373731089093364,2.9281903467927415
1115,-0.7581717896658999,0.906011905529033,-1.0320190430173843,-0.027531648282437888,0.07509914258231097,-0.08366944598610641,-0.774449262134241,-0.5441540226322841,0.4463367627054749,-0.3431542145243409,0.8232316234166939,0.4508483549823745
295,1.4250439007601197,-0.1554186430828458,0.9706489785661079,-0.027531648282437888,-0.30746785242725816,-1.039977123840174,-0.5919954591011661,1.7773059605480366,-1.6918250128442014,-0.10710190692080361,-0.8663788579309919,-0.787822640922809
546,-0.4709065672414237,0.12390518549922787,-0.15906118745534942,-0.38227061366211557,-0.20119924270237777,-0.5618232849131403,-0.561586491928987,0.8232813099259612,0.8998862302463171,0.7190811696915763,-0.8663788579309919,0.4508483549823745
692,0.16107692209242377,-0.21128340879926055,1.22740128902553,-0.38227061366211557,7.110081106369386,0.011961321799300349,0.4723183919251041,0.6112758320099706,-1.8214105749987273,3.0205911688260625,-1.3357151027497933,-0.787822640922809
808,-0.5283596117263187,0.012175654066398402,-0.7752667325579624,-0.45321840673805114,1.6478745665105397,-1.1356078916255807,-1.0481299666838535,0.14486378059474417,-0.3311766102216806,1.1911857848986502,-1.1479806048222734,-0.787822640922809
506,1.1952317228205385,-1.6079025517096277,0.9706489785661079,-0.5241661998139866,-0.264960408537306,-0.9443463560547672,-0.774449262134241,0.4522717235729776,-0.3959693912989421,2.135395015312799,0.35389537859789244,1.6895193508875581
333,0.046170833122633696,0.1797699512156426,-0.9806685809254999,-0.31132282058617994,0.3726512498119758,0.011961321799300349,-0.07504301717412061,-0.5017529270490978,-1.1734827642260977,-0.8152588297314148,0.5416298765254124,-0.787822640922809
1213,0.7356073669413762,-0.8257958316798221,0.76524713019857,-0.45321840673805114,-0.34997529631721036,-1.039977123840174,-1.0177209995116743,-0.0830421081649928,-1.0438972020715718,0.5420419389889234,0.07229363170661092,0.4508483549823745
717,-0.41345352275652864,-0.37887770594850445,-0.8266171946498468,0.0434161447934977,-0.1799455207574017,-0.37056174934232666,0.07700181868677514,0.028260767740937578,-0.6551405156079939,-0.520193445226994,-0.3970426131121905,-0.787822640922809
1214,1.0803256338507474,-1.1051196602618953,0.9706489785661079,-0.45321840673805114,-0.13743807686744955,-0.9443463560547672,-1.139356868200391,-0.24734635354986198,-1.367861107457885,-1.0513111373349522,-0.021573617257149028,0.4508483549823745
1192,-0.6432657006961093,-1.552037785993213,0.508494819739148,-0.027531648282437888,-0.5200050718770187,-0.46619251712773346,-0.16626991869065808,-1.249072236703059,1.3534356977871564,0.8371073234933449,1.8557713620180567,1.6895193508875581
775,-0.6432657006961093,2.6378196427378886,-1.3914722776605752,0.32720731709723977,0.30889008397704754,-0.8487155882693604,-0.9264940979951368,-0.4699521053617227,0.7703006680917912,-1.1693372911367206,-0.3970426131121905,-0.787822640922809
1042,0.3334360555471099,-0.1554186430828458,-0.31311257373100265,-0.24037502751024437,0.011337976747382728,0.49011516072633415,-0.22708785303501636,0.09186241111574653,0.12237285731916156,1.0141465541959973,0.6354971254891724,0.4508483549823745
999,-1.102890056575271,0.906011905529033,-1.3914722776605752,-0.6305878894278899,-0.6900348474368272,-0.8487155882693604,-1.0481299666838535,-2.717210171271482,1.029471792400843,-0.7562457528305305,2.325107606836858,0.4508483549823745
1428,-0.2985474337867381,0.6266880769469598,-1.3914722776605752,-0.45321840673805114,-0.32872157437223426,1.0638997674387747,0.25945562171985004,-0.2897474491331072,-0.007212704835364363,-0.16611498382168793,0.5416298765254124,-0.787822640922809
513,1.2526847673054335,-0.09955387736643106,1.8949572962200274,-0.09847944135837348,0.4151586937019279,-0.9443463560547672,-0.9569030651673159,0.2932676151359258,-1.4326538885351494,0.010924246880965043,1.2925678682354953,1.6895193508875581
686,-0.7007187451810049,0.6825528426633746,-0.4671639600066559,-0.5241661998139866,-0.37122901826218613,-0.2749309815569199,-0.19667888586283722,0.1342635066989329,0.8350934491690527,-0.3431542145243409,-1.2418478537860334,-0.787822640922809
935,0.27598301106221484,-1.2727139574111397,0.5598452818310324,-0.16942723443430907,-0.5837662377119469,0.2988536251555206,0.7764080636468956,-0.6978579941214008,0.5111295437827393,0.36500270828627035,1.2925678682354953,0.4508483549823745
654,0.16107692209242377,-0.32301294023209004,1.021999440657992,-0.09847944135837348,-0.2862141304822821,-0.8487155882693604,-0.5311775247568079,0.6112758320099706,-1.497446669612411,-1.1693372911367206,-0.8663788579309919,-0.787822640922809
1058,0.9079665003960623,0.012175654066398402,1.535504061576836,-0.09847944135837348,0.11760658647226313,1.350792070794995,0.1682287202033126,0.18726487617793053,-0.7847260777625199,0.6010550158898077,1.1048333703079738,1.6895193508875581
906,-0.6432657006961093,0.06804041978281314,-0.005009801179696045,0.0434161447934977,-0.0736769110325213,-0.37056174934232666,0.9588618666799705,-0.18374471017511187,0.5111295437827393,0.30598963138538604,0.5416298765254124,-0.787822640922809
461,-0.011282211362261343,0.487026162655923,-0.2617621116391182,0.0434161447934977,-0.009915745197593352,-0.9443463560547672,-0.8352671964785994,0.7702799404469636,-0.3311766102216806,-0.2841411376234566,-1.0541133558585118,-0.787822640922809
276,-0.8156248341507949,0.06804041978281314,-1.1860704292930377,0.32720731709723977,-0.22245296464735387,-0.8487155882693604,-0.5919954591011661,1.0352867878420107,2.4549129761006254,1.486251169403072,-0.9602461068947519,0.4508483549823745
